更新时间,#genre#
湖南都市,http://a21709.tv.netsite.cc/proxy/1116439121/1116439121.m3u8
湖南都市,http://220.170.241.204:9901/tsfile/live/1002_1.m3u8
湖南都市,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hnds
湖南都市,http://124.228.161.8:9901/tsfile/live/1044_1.m3u8
湖南都市,http://124.231.212.230:9999/tsfile/live/1092_1.m3u8
湖南都市,http://110.53.218.182:9902/tsfile/live/0127_1.m3u8
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-1.m3u8
湖南都市,http://111.8.242.126:9999/tsfile/live/1011_1.m3u8
湖南都市,http://42.48.50.138:9002/tsfile/live/0127_1.m3u8
湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-gao-qing-2.m3u8
湖南经视,http://116.128.242.83:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视,http://124.228.161.8:9901/tsfile/live/1042_1.m3u8
湖南经视,http://220.170.241.204:9901/tsfile/live/1001_1.m3u8
湖南经视,http://111.8.242.126:9999/tsfile/live/1010_1.m3u8
湖南经视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0241&tk=23a9aca1f79f
湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-23.m3u8
湖南经视,http://42.48.50.138:9002/tsfile/live/1004_1.m3u8
湖南经视,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hnjs
湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-9.m3u8
湖南经视,http://a21709.tv.netsite.cc/proxy/1075467511/1075467511.m3u8
湖南经视,http://110.53.218.182:9902/tsfile/live/1004_1.m3u8
湖南电视剧,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9007&tk=23a9aca1f79f
湖南电视剧,http://111.8.242.126:9999/tsfile/live/1013_1.m3u8
湖南电视剧,http://124.231.212.230:9999/tsfile/live/1094_1.m3u8
湖南电视剧,http://116.128.242.83:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电视剧,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hndsj
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-gao-qing-1.m3u8
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-12.m3u8
湖南电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3631&tk=23a9aca1f79f
湖南电影,http://116.128.242.83:9901/tsfile/live/1009_1.m3u8
湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-2.ctv
湖南电影,http://175.10.230.91:8081/tsfile/live/0019_1.m3u8
湖南电影,http://124.228.161.8:9901/tsfile/live/1000_1.m3u8
湖南电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hndy
湖南电影,http://111.8.242.126:9999/tsfile/live/1012_1.m3u8
湖南爱晚,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hngg
湖南爱晚,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7644&tk=23a9aca1f79f
湖南爱晚,http://124.231.212.230:9999/tsfile/live/1097_1.m3u8
湖南爱晚,http://a21709.tv.netsite.cc/proxy/1916495164/1916495164.m3u8
湖南爱晚,http://111.8.242.126:9999/tsfile/live/1014_1.m3u8
湖南教育,http://php.jdshipin.com:8880/iptv.php
湖南教育,http://124.231.212.230:9999/tsfile/live/1086_1.m3u8
湖南教育,http://111.8.242.126:9999/tsfile/live/1015_1.m3u8
湖南教育,https://stream1.freetv.fun/hu-nan-jiao-yu-6.ctv
湖南娱乐,http://175.10.230.91:8081/tsfile/live/1000_1.m3u8
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-3.m3u8
湖南娱乐,http://124.231.212.230:9999/tsfile/live/1096_1.m3u8
湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-gao-qing-3.m3u8
湖南娱乐,http://a21709.tv.netsite.cc/proxy/884645401/884645401.m3u8
湖南娱乐,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hnyl
湖南娱乐,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6594&tk=23a9aca1f79f
湖南娱乐,http://111.8.242.126:9999/tsfile/live/1016_1.m3u8
湖南娱乐,http://116.128.242.83:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
湖南国际,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1138&tk=23a9aca1f79f
湖南国际,http://175.10.230.91:8081/tsfile/live/1001_1.m3u8
湖南国际,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hngj
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-4.ctv
湖南国际,http://114.105.187.147:9901/tsfile/live/1019_1.m3u8
湖南公共,https://stream1.freetv.fun/hu-nan-gong-gong-7.m3u8
湖南公共,http://124.228.161.8:9901/tsfile/live/0012_1.m3u8
湖南公共,https://stream1.freetv.fun/hu-nan-gong-gong-gao-qing-1.m3u8
湖南公共,http://116.128.242.83:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://113.15.184.196:8181/tsfile/live/1016_1.m3u8
金鹰纪实,http://115.48.60.104:9901/tsfile/live/1022_1.m3u8
金鹰纪实,http://115.48.62.82:9901/tsfile/live/1022_1.m3u8
金鹰纪实,http://113.15.185.150:8181/tsfile/live/1016_1.m3u8
金鹰纪实,http://116.128.242.83:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://124.231.212.230:9999/tsfile/live/1095_1.m3u8
金鹰纪实,https://hls-gateway.vpstv.net/streams/708834.m3u8
金鹰纪实,http://139.129.231.228:50060/rtp/239.21.1.170:5002
金鹰纪实,http://115.48.61.41:9901/tsfile/live/1022_1.m3u8
金鹰纪实,http://163.177.122.71:9901/tsfile/live/1066_1.m3u8
金鹰纪实,http://175.16.180.250:9901/tsfile/live/1001_1.m3u8
金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-36.m3u8
金鹰纪实,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226668/index.m3u8
金鹰纪实,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000334/index.m3u8?IASHttpSessionId=
金鹰纪实,http://222.218.159.183:8181/tsfile/live/1016_1.m3u8
金鹰纪实,http://223.166.234.149:7777/tsfile/live/1042_1.m3u8
金鹰纪实,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010106/1.m3u8
金鹰纪实,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226667/1.m3u8
金鹰纪实,http://115.48.63.125:9901/tsfile/live/1022_1.m3u8
金鹰纪实,http://115.48.63.221:9901/tsfile/live/1022_1.m3u8
金鹰纪实,http://115.48.62.70:9901/tsfile/live/1022_1.m3u8
金鹰纪实,http://144.52.160.109:9901/tsfile/live/1068_1.m3u8
金鹰纪实,http://36.105.100.208:35455/itv/5000000011000031203.m3u8?cdn=bestzb
金鹰纪实,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225595/index.m3u8?fmt=ts2hls
金鹰纪实,http://163.177.122.75:9901/tsfile/live/1052_1.m3u8
金鹰纪实,http://115.48.61.211:9901/tsfile/live/1022_1.m3u8
金鹰纪实,http://115.48.63.37:9901/tsfile/live/1022_1.m3u8
金鹰纪实,http://115.48.61.111:9901/tsfile/live/1022_1.m3u8
金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-10.m3u8
金鹰纪实,http://219.159.194.18:8181/tsfile/live/1016_1.m3u8
金鹰纪实,http://139.196.151.191/rtp/239.45.1.45:5140
金鹰纪实,http://121.19.134.222:808/tsfile/live/1037_1.m3u8
金鹰纪实,http://183.11.239.36:808/hls/171/index.m3u8
金鹰纪实,http://a21709.tv.netsite.cc/proxy/46690299/46690299.m3u8
金鹰纪实,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4197&tk=f6cc1e0a0e1a
金鹰纪实,http://iptv.huuc.edu.cn/hls/gedocu.m3u8
金鹰纪实,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226572/1.m3u8
金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-23.m3u8
金鹰纪实,http://120.238.94.10:9901/tsfile/live/1059_1.m3u8
金鹰纪实,http://58.57.40.22:9901/tsfile/live/1070_1.m3u8
湖南金鹰纪实,http://yc.myds.me:35455/itv/5000000011000031203.m3u8?cdn=bestzb
湖南金鹰纪实,http://220.170.241.204:9901/tsfile/live/1007_1.m3u8
湖南金鹰纪实,http://nas.suntao.online:35455/itv/5000000011000031203.m3u8?cdn=bestzb
湖南金鹰纪实,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6268&tk=23a9aca1f79f
长沙新闻综合,http://ls.qingting.fm/live/4877.m3u8
长沙新闻综合,http://a21709.tv.netsite.cc/proxy/1524274658/1524274658.m3u8
长沙政法,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/CSZFMPP360.m3u8
长沙政法,http://a21709.tv.netsite.cc/proxy/298063278/298063278.m3u8
长沙女性,http://a21709.tv.netsite.cc/proxy/1812024686/1812024686.m3u8
衡阳新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/183_554704.m3u8


☘️湖北频道,#genre#
湖北综合,http://www.furymax.top:85/rtp/239.69.1.42:9892
湖北综合,http://58.19.133.144:9901
湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-4.ctv
湖北经视,http://119.36.148.115:59901/tsfile/live/1004_1.m3u8?key=txiptv
湖北经视,http://119.98.99.109:5555/rtp/239.69.1.41:9886
湖北经视,http://119.98.133.138:4000/rtp/239.69.1.41:9886
湖北经视,http://www.furymax.top:85/rtp/239.69.1.41:9886
湖北经视,http://119.98.143.103:4022/udp/239.69.1.41:9886
湖北经视,http://27.19.208.231:4022/rtp/239.69.1.41:9886
湖北经视,https://stream1.freetv.fun/hu-bei-jing-shi-24.m3u8
湖北经视,http://27.17.111.252:8118/rtp/239.69.1.41:9886
湖北经视,http://58.54.43.240:5555/udp/239.69.1.41:9886
湖北经视,http://119.101.65.2:8888/rtp/239.69.1.41:9886
湖北经视,http://58.19.43.46:9901/tsfile/live/1017_1.m3u8
湖北经视,http://27.24.224.125:8888/rtp/239.69.1.41:9886
湖北经视,http://119.98.70.144:4022/udp/239.69.1.41:9886
湖北经视,http://183.94.1.118:8801/tsfile/live/1017_1.m3u8
湖北生活,https://stream1.freetv.fun/hu-bei-sheng-huo-3.ctv
湖北生活,http://www.furymax.top:85/rtp/239.69.1.205:10872
湖北教育,http://www.furymax.top:85/rtp/239.69.1.206:10878
湖北教育,https://stream1.freetv.fun/hu-bei-jiao-yu-14.m3u8
湖北影视,http://58.53.152.198:9901/tsfile/live/1016_1.m3u8
湖北影视,http://www.furymax.top:85/rtp/239.69.1.204:10866
湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-1.m3u8
湖北影视,http://58.19.43.46:9901/tsfile/live/1016_1.m3u8
湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-14.m3u8
湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-xin-wen-3.ctv
湖北公共,http://www.furymax.top:85/rtp/239.69.1.40:9880
湖北垄上,https://stream1.freetv.fun/hu-bei-long-shang-9.ctv
湖北垄上,http://58.19.43.46:9901/tsfile/live/1015_1.m3u8
湖北垄上,http://58.53.152.198:9901/tsfile/live/1013_1.m3u8
湖北垄上,http://www.furymax.top:85/rtp/239.69.1.43:9898
武汉一台新闻综合,https://stream1.freetv.fun/wu-yi-yi-tai-xin-wen-zong-he-4.m3u8
武汉一台新闻综合,http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉一台新闻综合,https://ls.qingting.fm/live/20198/64k.m3u8
武汉二台电视剧,https://stream1.freetv.fun/wu-yi-er-tai-dian-shi-ju-1.m3u8
武汉四台经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉四台经济,https://stream1.freetv.fun/wu-yi-jing-ji-1.m3u8
武汉五台文体,http://stream.appwuhan.com/5tzb/sd/live.m3u8
武汉六台外语,http://stream.appwuhan.com/6tzb/sd/live.m3u8
武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-7.m3u8
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd
江夏新闻综合,https://stream1.freetv.fun/jiang-xia-xin-wen-zong-he-5.m3u8
十堰新闻,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8?zbid=351104&tpid=868100086
十堰新闻,http://58.53.152.198:9901/tsfile/live/1002_1.m3u8
十堰新闻,https://stream1.freetv.fun/shi-yan-xin-wen-1.m3u8
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
荆门新闻综合,https://stream1.freetv.fun/jing-men-xin-wen-zong-he-3.m3u8
荆门新闻综合,https://stream.jmtv.com.cn/xwzh/playlist.m3u8?_upt=3e28e7271664278691
荆门新闻综合,https://stream1.freetv.fun/jing-men-xin-wen-zong-he-5.m3u8
荆门新闻综合,https://stream1.freetv.fun/jing-men-xin-wen-zong-he-4.m3u8
荆门新闻综合,https://stream1.freetv.fun/jing-men-xin-wen-zong-he-1.m3u8
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门新闻综合,https://stream1.freetv.fun/jing-men-xin-wen-zong-he-2.m3u8


☘️广东频道,#genre#
汕头综合,http://rustdesk.szsun.xyz:8088/udp/239.77.1.130:5146
汕头综合,http://120.77.205.62:8087/rtp/239.253.43.30:5146
汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-5.ctv
汕头经济,http://120.77.205.62:8087/rtp/239.253.43.43:5146
汕头经济,http://rustdesk.szsun.xyz:8088/udp/239.77.1.131:5146
汕头经济,https://stream1.freetv.fun/shan-tou-jing-ji-1.ctv
汕头文旅,http://rustdesk.szsun.xyz:8088/udp/239.77.1.132:5146
汕头文旅,http://120.77.205.62:8087/rtp/239.253.43.47:5146
珠江台,http://171.110.42.239:8181/tsfile/live/1015_1.m3u8
珠江台,http://222.217.230.193:8181/tsfile/live/1015_1.m3u8
珠江台,http://219.159.194.213:8181/tsfile/live/1000_1.m3u8
珠江台,http://113.15.184.196:8181/tsfile/live/1000_1.m3u8
珠江台,http://219.159.194.18:8181/tsfile/live/1000_1.m3u8
珠江台,http://171.110.42.238:8181/tsfile/live/1015_1.m3u8
珠江台,http://113.15.185.150:8181/tsfile/live/1000_1.m3u8
珠江台,http://222.217.230.192:8181/tsfile/live/1015_1.m3u8
珠江台,http://219.159.194.252:8181/tsfile/live/1000_1.m3u8
广东新闻,http://120.238.94.10:9901/tsfile/live/1010_1.m3u8
广东新闻,http://163.177.122.71:9901/tsfile/live/1009_1.m3u8
广东新闻,http://119.125.134.185:9902/tsfile/live/1011_1.m3u8
广东新闻,http://163.177.122.122:9901/tsfile/live/1009_1.m3u8
广东新闻,http://121.33.239.242:9901/tsfile/live/1008_1.m3u8
广东新闻,http://113.15.184.196:8181/tsfile/live/1007_1.m3u8
广东新闻,http://119.32.12.17:2901/udp/225.1.101.65:7523
广东新闻,http://rustdesk.szsun.xyz:8088/udp/239.77.0.173:5146
广东新闻,http://183.11.239.36:808/hls/5/index.m3u8
广东新闻,http://171.110.42.238:8181/tsfile/live/1019_1.m3u8
广东新闻,http://mzitv.cn:32/tsfile/live/1007_1.m3u8
广东新闻,http://14.212.185.71:9901/tsfile/live/1001_1.m3u8
广东新闻,http://qjrhc.jydjd.top:2911/udp/225.1.101.65:7523
广东新闻,https://hls-gateway.vpstv.net/streams/708873.m3u8
广东新闻,http://mom.coms.hk:9901/tsfile/live/1008_1.m3u8
广东新闻,http://171.110.42.239:8181/tsfile/live/1019_1.m3u8
广东新闻,http://222.217.230.193:8181/tsfile/live/1019_1.m3u8
广东新闻,http://222.217.230.195:8181/tsfile/live/1019_1.m3u8
广东新闻,http://222.217.230.192:8181/tsfile/live/1019_1.m3u8
广东新闻,http://183.3.134.56:9901/tsfile/live/1005_1.m3u8
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-12.ctv
广东新闻,http://163.177.122.75:9901/tsfile/live/1002_1.m3u8
广东民生,http://222.217.230.195:8181/tsfile/live/1020_1.m3u8
广东民生,http://rustdesk.szsun.xyz:8088/udp/239.77.0.225:5146
广东民生,http://171.110.42.239:8181/tsfile/live/1020_1.m3u8
广东民生,http://mzitv.cn:32/tsfile/live/1009_1.m3u8
广东民生,http://qjrhc.jydjd.top:2911/udp/224.1.100.152:11111
广东民生,http://121.33.239.242:9901/tsfile/live/1003_1.m3u8
广东民生,http://222.217.230.192:8181/tsfile/live/1020_1.m3u8
广东民生,http://171.110.42.238:8181/tsfile/live/1020_1.m3u8
广东民生,http://120.77.205.62:8087/rtp/239.77.0.225:5146
广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-22.m3u8
广东民生,http://qjrhc.jydjd.top:2911/udp/224.1.100.4:11111
广东民生,http://183.11.239.36:808/hls/18/index.m3u8
广东民生,http://qjrhc.jydjd.top:2911/udp/225.1.101.49:7523
广东民生,http://119.32.12.17:2901/udp/225.1.101.49:7523
广东珠江,http://mh0.asia:35455/itv/1000000004000011655.m3u8?cdn=ystenlive
广东珠江,http://120.238.94.10:9901/tsfile/live/1009_1.m3u8
广东珠江,https://tv.cdn.com.mp/live/gdzj/stream.m3u8
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-32.ctv
广东珠江,https://php.17186.eu.org/gdtv/web/gdzj.m3u8
广东珠江,http://cdn2.163189.xyz/live/gdzj/stream.m3u8
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8
广东珠江,http://rustdesk.szsun.xyz:8088/udp/239.77.0.1:5146
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-25.m3u8
广东珠江,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6340&tk=f6cc1e0a0e1a
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-16.m3u8
广东珠江,http://cdn2.132.us.kg/live/gdzj/stream.m3u8
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-8.ctv
广东珠江,http://qjrhc.jydjd.top:2911/udp/225.1.101.106:7523
广东珠江,http://qjrhc.jydjd.top:2911/udp/224.1.100.191:11111
广东珠江,https://smart.pendy.dpdns.org/Smart.php?id=zhujiang
广东珠江,http://119.32.12.17:2901/udp/225.1.101.106:7523
广东珠江,http://qjrhc.jydjd.top:2911/udp/224.1.100.24:11111
广东珠江,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000003000000033/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000003000000033&IASHttpSessionId=OTT19019320240419154124000281
广东珠江,http://163.177.122.122:9901/tsfile/live/1008_1.m3u8
广东珠江,http://[2409:8087:5e08:24::d]:6610/000000001000/1/2000000003000000033/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000003000000033&yang-1989
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-26.m3u8
广东珠江,http://mzitv.cn:32/tsfile/live/1006_1.m3u8
广东珠江,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010091/1.m3u8
广东珠江,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010091
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-13.m3u8
广东珠江,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000003000000033/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000003000000033&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
广东珠江,http://120.77.205.62:8087/rtp/239.77.0.1:5146
广东珠江,http://lu.wqwqwq.sbs/itv/2000000003000000033.m3u8?cdn=hnbblive
广东珠江,http://1b6467f415.iok.la:9931/tsfile/live/1011_1.m3u8
广东珠江,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000003000000033/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000003000000033&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
广东珠江,http://163.177.122.71:9901/tsfile/live/1008_1.m3u8
广东珠江,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000011655/1.m3u8
广东珠江,http://121.33.239.242:9901/tsfile/live/1007_1.m3u8
广东珠江,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010091/index.m3u8
广东珠江,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010091/0.m3u8
广东珠江,http://36.105.100.208:35455/itv/2000000003000000033.m3u8?cdn=hnbblive
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-31.m3u8
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-22.ctv
广东珠江,http://gmxw.7766.org:808/hls/83/index.m3u8
广东珠江,http://119.32.12.17:2901/udp/224.1.100.23:11111
广东珠江,http://qjrhc.jydjd.top:2911/udp/224.1.100.23:11111
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-25.m3u8
广州影视,http://rustdesk.szsun.xyz:8088/udp/239.253.43.73:5146
广州影视,http://120.77.205.62:8087/rtp/239.253.43.68:5146
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=7e9bddad7c8911626ed1d2c09fc605d9&txTime=18d00acf487
广州影视,https://tv.iill.top/gztv/yingshi
广州影视,http://tencentplaygzrb01.gztv.com/live/yingshi.m3u8
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州影视,https://live.lalifeier.eu.org/gztv/yingshi.m3u8?t=1746292937&key=a30a89b429981379ff7c586fdb54ac86
广州新闻,https://stream1.freetv.fun/yan-zhou-xin-wen-5.m3u8
广州新闻,https://stream1.freetv.fun/yan-zhou-xin-wen-8.m3u8
广州新闻,https://stream1.freetv.fun/yan-zhou-xin-wen-18.ctv
广州新闻,http://119.32.12.17:2901/udp/225.1.101.159:7523
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州新闻,http://119.32.12.17:2901/udp/224.1.100.38:11111
广州新闻,http://tencentplaygzrb01.gztv.com/live/xinwen.m3u8
广州新闻,http://qjrhc.jydjd.top:2911/udp/225.1.101.159:7523
广州新闻,http://qjrhc.jydjd.top:2911/udp/224.1.100.38:11111
广州新闻,https://stream1.freetv.fun/yan-zhou-xin-wen-24.m3u8
广州新闻,https://stream1.freetv.fun/yan-zhou-xin-wen-11.m3u8
广州新闻,https://stream1.freetv.fun/yan-zhou-xin-wen-9.m3u8
广州新闻,http://rustdesk.szsun.xyz:8088/udp/239.253.43.72:5146
广州新闻,http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3
广州竞赛,https://live.lalifeier.eu.org/gztv/jingsai.m3u8?t=1746307365&key=a9871a8d340d71198cae366f791f73b6
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-2.m3u8
广州竞赛,http://8.138.7.223/tv/gzjs.m3u8
广州竞赛,http://rustdesk.szsun.xyz:8088/udp/239.253.43.75:5146
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=49c8041461997c7a97dbcc3c7fd11b4f&txTime=18d00acf487
广州竞赛,http://119.32.12.17:2901/udp/224.1.100.105:11111
广州竞赛,http://qjrhc.jydjd.top:2911/udp/224.1.100.105:11111
广州竞赛,http://tencentplaygzrb01.gztv.com/live/jingsai.m3u8
广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-13.m3u8
广州综合,https://live.lalifeier.eu.org/gztv/zhonghe.m3u8?t=1746292937&key=20079a0c421e334c8ff6f63f230b8038
广州综合,https://tv.iill.top/gztv/zhonghe
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-17.m3u8
广州综合,http://qjrhc.jydjd.top:2911/udp/225.1.101.158:7523
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-2.m3u8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-18.ctv
广州综合,http://120.77.205.62:8087/rtp/239.253.43.71:5146
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-9.m3u8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-20.m3u8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-10.m3u8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-22.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-25.m3u8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-28.m3u8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-8.m3u8
广州综合,http://qjrhc.jydjd.top:2911/udp/224.1.100.36:11111
广州综合,http://119.32.12.17:2901/udp/225.1.101.158:7523
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-1.m3u8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-24.m3u8
广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州综合,http://tencentplaygzrb01.gztv.com/live/zonghes.m3u8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-32.m3u8
广州综合,http://119.32.12.17:2901/udp/224.1.100.36:11111
广州综合,http://rustdesk.szsun.xyz:8088/udp/239.253.43.71:5146
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-19.m3u8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-4.m3u8
广州综合,http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-14.m3u8
广州综合,https://live.iill.top/gztv/zhonghe
茂名综合,http://rustdesk.szsun.xyz:8088/udp/239.77.0.206:5146
茂名综合,http://120.77.205.62:8087/rtp/239.77.0.206:5146
茂名公共,http://120.77.205.62:8087/rtp/239.77.0.207:5146
茂名公共,http://rustdesk.szsun.xyz:8088/udp/239.77.0.207:5146
江门侨乡生活,http://120.77.205.62:8087/rtp/239.77.0.202:5146
江门综合,http://dslive.grtn.cn/jmzh/sd/live.m3u8
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-8.ctv
江门综合,http://rustdesk.szsun.xyz:8088/udp/239.77.0.201:5146
江门综合,http://120.77.205.62:8087/rtp/239.77.0.195:5146
河源公共,http://163.177.122.122:9901/tsfile/live/1091_1.m3u8
河源公共,http://163.177.122.71:9901/tsfile/live/1091_1.m3u8
河源公共,http://rustdesk.szsun.xyz:8088/udp/239.253.43.214:5146
河源综合,http://rustdesk.szsun.xyz:8088/udp/239.253.43.213:5146
河源综合,http://163.177.122.71:9901/tsfile/live/1090_1.m3u8
河源综合,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
深圳东部,http://rustdesk.szsun.xyz:8088/udp/239.77.1.224:5146
深圳少儿,http://rustdesk.szsun.xyz:8088/udp/239.77.1.244:5146
深圳移动电视,http://rustdesk.szsun.xyz:8088/udp/239.77.1.175:5146
云浮综合,https://livestream.oeeee.com/slive/17806.m3u8
云浮综合,http://rustdesk.szsun.xyz:8088/udp/239.77.0.253:5146
佛山公共,http://php.jdshipin.com:8880/fstv.php?id=fsgg
佛山公共,http://rustdesk.szsun.xyz:8088/udp/239.253.43.53:5146
佛山影视,http://rustdesk.szsun.xyz:8088/udp/239.253.43.56:5146
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-24.ctv
佛山综合,https://live.lalifeier.eu.org/fstv/fszh.m3u8?t=1746307365&key=776c844ec448f3aca62132b212878ee5
佛山综合,http://120.77.205.62:8087/rtp/239.253.43.52:5146
佛山综合,http://php.jdshipin.com:8880/fstv.php?id=fszh
